Churn,account_Contract_month-to-month,customer_tenure,internet_Service_fiber_optic,account_Payment_electronic_check,account_Contract_two_year,account_Charges_Total
0,0,25,0,0,0,970.4
0,1,10,0,0,0,218.5
0,1,1,0,0,0,20.05
0,0,72,0,0,1,1914.5
0,0,43,0,0,0,3173.35
0,0,72,0,0,1,6096.9
0,0,9,0,0,0,422.3
0,0,50,1,1,0,5059.75
0,0,69,0,0,0,4885.85
0,0,15,0,0,0,950.75
0,0,26,0,0,0,1597.4
0,1,35,0,1,0,882.55
0,0,21,0,0,0,1497.05
0,0,52,0,0,1,4652.4
0,1,26,0,1,0,1233.15
0,0,71,0,1,1,3263.6
1,1,33,1,1,0,2171.15
0,0,66,0,0,1,4097.05
0,0,60,0,0,1,1128.1
0,0,72,0,0,1,1830.05
1,1,1,1,1,0,84.5
0,0,38,1,0,0,3605.6
1,0,61,1,0,0,6405.0
0,1,17,1,1,0,1348.95
0,1,46,1,0,0,3249.4
0,1,5,0,1,0,283.95
0,0,34,1,0,0,2647.2
0,1,17,1,0,0,1345.65
0,1,16,0,0,0,825.1
1,1,8,1,1,0,606.25
0,1,48,1,0,0,5315.1
0,0,60,0,0,1,3590.2
1,1,25,1,0,0,2015.35
0,0,72,1,0,1,7774.05
0,0,66,1,0,0,6976.75
0,1,40,0,0,0,2847.2
1,0,70,0,1,0,3264.45
0,0,23,0,0,0,405.6
1,1,37,1,1,0,3171.15
0,0,50,0,0,1,3418.2
0,0,60,0,0,1,3694.45
0,1,8,0,0,0,162.3
1,1,43,1,1,0,4414.3
0,1,10,0,0,0,612.95
0,1,12,1,1,0,1275.65
0,1,37,1,0,0,2552.9
0,1,55,1,1,0,4238.45
0,0,57,0,0,0,3274.35
1,1,1,1,1,0,69.95
1,1,13,1,1,0,1201.15
0,0,43,0,0,0,3662.25
0,0,61,0,0,1,1124.2
0,1,3,0,0,0,235.0
0,0,67,1,1,1,6368.2
0,0,71,0,0,1,1672.1
0,0,58,0,0,1,4230.25
0,0,22,0,0,0,1663.75
0,0,57,0,0,1,5012.35
0,0,67,0,0,1,1311.3
0,1,36,0,0,0,702.9
0,0,72,0,0,1,4855.35
0,0,72,1,0,1,5602.25
0,1,25,0,0,0,1992.95
0,1,12,0,0,0,617.15
0,0,70,1,0,1,7711.25
1,1,1,1,1,0,74.5
1,1,1,1,1,0,102.45
0,1,21,1,0,0,2215.0
0,0,62,1,0,1,6638.35
0,0,22,0,0,0,1441.8
0,0,65,1,1,0,6153.85
0,0,38,0,0,0,755.5
0,0,44,0,0,1,2390.45
0,0,6,0,0,1,124.45
0,0,67,0,0,1,4671.65
1,1,2,1,1,0,143.65
0,0,72,1,1,0,7544.3
0,0,40,0,0,1,827.3
1,1,1,1,1,0,69.25
0,1,11,1,1,0,834.7
1,1,65,1,1,0,6985.65
0,0,70,1,0,1,7188.5
1,1,10,1,1,0,1048.85
1,1,1,1,1,0,100.8
0,0,41,0,0,0,798.2
0,1,24,0,0,0,1706.45
1,1,2,1,1,0,167.5
0,1,4,0,0,0,62.9
0,1,17,1,1,0,1563.9
0,0,68,0,0,1,1686.15
1,1,4,1,1,0,370.65
0,0,14,0,0,0,772.85
0,1,63,1,1,0,6444.05
0,1,43,0,0,0,1505.35
0,0,66,0,0,1,5714.25
1,1,8,1,1,0,780.5
0,1,4,0,0,0,73.45
1,1,2,1,0,0,156.4
1,1,1,0,0,0,19.75
1,1,9,0,1,0,442.2
1,1,18,1,0,0,1836.25
0,1,32,1,0,0,2766.4
0,0,44,0,0,1,819.95
1,1,1,0,1,0,25.3
0,1,1,0,0,0,20.9
0,0,24,0,0,0,527.35
0,0,50,0,0,0,2188.45
0,0,51,1,1,0,5703.25
0,1,3,1,1,0,199.85
0,1,1,0,1,0,54.5
0,0,53,0,0,0,4155.95
1,1,47,1,0,0,3969.35
1,1,10,1,1,0,813.85
1,1,1,0,0,0,50.45
0,0,40,1,0,0,4188.4
0,1,61,1,0,0,5500.6
0,1,1,0,0,0,45.15
1,0,46,0,0,1,2460.15
1,1,1,1,1,0,69.65
0,0,72,1,0,1,8041.65
0,1,11,0,1,0,250.8
0,0,25,0,0,1,486.05
0,1,18,1,0,0,1743.9
0,0,62,0,0,1,1297.35
0,0,55,0,0,0,2462.6
1,1,22,1,1,0,1993.8
0,1,55,1,0,0,5073.1
0,0,28,1,1,0,2688.45
1,1,3,0,1,0,132.2
0,0,62,0,0,1,2618.3
1,1,1,1,1,0,90.55
0,0,13,0,0,1,268.45
0,1,22,1,1,0,1886.25
0,1,24,1,1,0,2088.45
1,1,41,1,1,0,4689.5
0,0,17,0,0,0,323.15
0,1,5,0,0,0,229.4
0,0,45,0,0,1,2296.25
0,0,12,0,1,0,876.75
0,1,1,0,0,0,19.65
0,0,60,0,0,1,1103.25
1,1,1,1,1,0,90.55
1,1,4,1,0,0,396.3
0,1,14,1,1,0,1046.5
0,0,51,0,0,0,996.95
0,1,1,0,0,0,19.4
0,1,23,1,0,0,1936.85
0,0,72,0,0,1,6350.5
0,1,1,0,0,0,19.15
0,0,30,0,0,0,587.1
0,0,69,0,0,1,4069.9
0,1,1,0,0,0,20.2
0,0,5,0,1,0,99.6
0,1,1,0,1,0,49.75
1,1,2,1,1,0,184.65
0,1,13,1,1,0,1313.25
1,0,71,1,0,1,7690.9
0,1,8,0,1,0,436.6
0,1,7,0,0,0,445.95
0,0,25,0,1,0,411.15
0,0,32,0,0,1,696.8
1,1,11,1,1,0,987.95
0,1,2,1,1,0,120.25
0,0,13,0,0,1,590.35
0,0,72,1,0,1,6735.05
0,0,39,0,0,0,1630.4
0,1,6,1,1,0,377.85
0,0,31,0,0,0,589.25
0,0,59,0,0,1,1222.65
1,1,5,1,1,0,455.5
0,0,27,0,0,0,2204.35
0,0,8,0,0,1,159.35
0,0,39,0,0,0,1790.6
0,1,4,0,1,0,214.55
0,0,51,0,0,1,1782.0
1,1,4,1,1,0,301.4
0,1,3,0,0,0,89.05
0,1,59,1,1,0,4949.1
0,0,37,0,0,1,2313.8
0,1,7,0,1,0,493.65
0,1,6,0,0,0,307.6
0,0,7,0,0,0,129.15
0,1,9,1,1,0,724.65
0,0,4,0,1,0,97.5
0,1,46,1,0,0,3769.7
1,1,1,0,1,0,45.75
1,0,64,0,0,1,4481.0
0,0,72,1,0,1,8375.05
0,1,28,0,0,0,1867.6
0,1,9,1,1,0,769.1
0,1,1,0,1,0,24.4
0,0,19,0,0,0,279.2
0,0,71,1,0,1,6707.15
1,1,2,0,1,0,92.45
0,1,2,1,1,0,198.5
1,1,3,1,1,0,208.85
0,1,18,0,0,0,1058.1
1,1,3,0,1,0,99.75
0,1,2,0,0,0,63.75
0,1,22,1,1,0,2415.95
1,1,9,1,1,0,853.1
0,1,2,1,1,0,123.8
1,1,17,1,0,0,1329.2
0,1,20,0,0,0,1165.55
0,1,4,0,0,0,155.35
0,0,71,0,0,1,6404.0
0,1,44,1,0,0,3626.35
0,1,3,1,1,0,273.2
0,0,72,0,0,1,4760.3
0,0,54,0,0,1,4965.0
0,1,18,1,1,0,1438.05
0,1,26,1,1,0,2404.1
0,0,53,1,1,0,4862.5
0,1,3,0,1,0,161.45
0,1,25,0,0,0,541.5
0,0,72,0,0,1,6510.45
0,0,53,1,0,0,5809.75
1,1,1,1,1,0,71.0
1,1,18,0,0,0,878.35
0,1,10,1,0,0,887.35
1,1,7,1,0,0,480.75
0,0,57,0,0,1,1134.25
0,1,8,0,0,0,226.95
0,1,33,1,1,0,3092.0
0,1,64,1,0,0,6548.65
0,1,9,1,0,0,827.45
0,1,60,1,1,0,4859.1
0,0,54,0,0,1,1008.7
0,0,46,1,0,0,4236.6
1,1,1,0,0,0,20.9
0,0,6,0,0,0,116.6
0,1,1,1,1,0,80.55
0,1,1,0,0,0,49.8
0,0,48,0,0,0,3581.4
0,0,45,1,0,1,4900.65
0,0,37,0,0,0,717.5
0,1,11,0,0,0,662.95
0,1,55,1,0,0,5099.15
1,1,12,1,1,0,1200.15
0,0,39,0,0,0,958.45
0,1,38,0,1,0,2657.55
1,1,15,0,0,0,994.55
0,1,45,1,1,0,3861.45
0,0,72,0,0,1,1423.65
0,1,1,1,1,0,70.35
0,0,16,0,0,1,326.8
0,0,53,0,1,0,3357.9
1,1,13,0,0,0,633.4
0,0,71,0,0,0,5139.65
0,0,60,0,0,0,1505.9
0,0,71,1,0,0,6179.35
0,0,14,0,0,1,255.55
1,1,7,1,0,0,631.85
1,1,50,1,1,0,4816.7
0,0,69,0,0,1,1796.55
1,1,49,1,0,0,4515.85
0,1,37,1,1,0,3415.25
1,0,43,1,1,0,4211.55
1,1,4,1,1,0,321.65
0,0,7,0,0,1,280.0
0,0,57,0,0,1,1252.85
1,1,1,1,1,0,79.15
1,1,8,1,0,0,633.3
0,0,61,0,0,1,4616.05
0,1,2,0,0,0,106.2
0,1,46,0,0,0,3168.0
0,0,64,0,0,1,1559.15
0,0,72,0,0,1,6697.35
1,1,16,1,0,0,1178.25
1,1,1,1,0,0,84.65
0,1,25,1,1,0,1729.35
0,0,64,0,0,1,5442.05
0,0,24,0,0,0,1454.25
1,1,14,1,1,0,1235.55
0,1,15,1,0,0,1288.3
1,1,9,0,1,0,418.8
0,0,69,0,0,1,1356.3
0,0,50,1,0,1,5163.3
0,1,12,1,1,0,1017.35
1,1,19,1,1,0,1441.1
0,0,69,1,0,1,7455.45
0,1,66,0,0,0,4508.65
0,1,5,0,0,0,220.45
0,1,3,0,0,0,58.3
0,0,69,0,0,1,5031.0
1,1,12,1,1,0,1148.1
0,1,3,0,0,0,68.35
0,0,17,0,0,1,412.6
0,1,57,1,1,0,4925.35
1,1,38,1,0,0,3264.5
0,1,12,0,0,0,265.45
1,1,24,1,1,0,1712.7
0,1,63,1,0,0,7031.45
0,1,1,0,0,0,25.15
1,1,2,1,1,0,145.15
1,0,36,0,0,0,2498.4
0,1,18,0,0,0,358.5
0,0,58,1,0,0,6004.85
1,1,42,1,0,0,3959.35
1,1,5,1,1,0,512.45
1,1,63,1,1,0,6215.35
0,0,50,1,1,0,5431.4
1,1,6,0,0,0,324.25
1,1,1,0,0,0,19.5
0,0,27,0,0,1,520.55
0,1,6,0,0,0,323.45
0,0,10,0,0,1,251.6
0,0,67,0,0,1,1411.9
0,0,70,0,0,1,5589.45
0,0,48,0,0,0,936.7
1,1,16,1,0,0,1573.7
0,1,13,1,0,0,886.7
1,1,5,1,1,0,415.55
0,0,72,1,0,1,5730.7
0,0,72,1,1,1,7998.8
0,1,24,1,0,0,2001.0
1,1,1,0,0,0,45.3
0,0,72,1,0,1,8672.45
0,0,68,1,0,1,5711.05
1,1,2,1,0,0,147.15
0,0,62,1,1,1,6590.5
0,0,41,0,0,0,3187.65
0,1,46,1,1,0,4972.1
1,1,3,1,1,0,231.8
0,1,1,1,1,0,89.25
0,0,71,0,0,1,6589.6
1,1,2,0,0,0,115.1
1,1,2,0,0,0,104.2
0,0,60,0,0,0,4224.7
0,1,40,1,1,0,3369.05
0,1,27,1,1,0,2793.55
1,1,3,0,1,0,123.65
0,1,1,0,1,0,29.85
1,1,6,0,0,0,260.8
1,1,1,0,0,0,46.3
0,1,34,1,0,0,2275.1
1,1,1,1,1,0,79.6
0,1,32,0,0,0,1653.45
1,1,1,1,1,0,75.8
0,0,27,0,0,1,538.2
0,0,12,1,0,0,979.05
0,0,65,0,0,1,3739.8
1,1,2,1,1,0,151.8
1,1,42,1,0,0,4512.7
0,0,62,0,0,1,3008.55
0,0,48,0,0,1,1183.05
0,0,35,0,0,1,686.95
0,1,1,0,0,0,19.55
0,0,71,0,0,1,1416.5
0,0,72,1,0,1,8058.85
1,1,12,1,0,0,871.4
0,0,31,0,0,1,1520.1
0,1,45,0,0,0,2221.55
0,0,72,0,0,1,1468.75
0,0,45,1,0,0,4368.85
0,0,62,0,0,1,1413.0
0,0,17,0,0,0,280.85
0,0,54,0,0,1,4735.2
0,1,15,0,1,0,378.6
0,1,22,1,0,0,1573.95
1,1,12,1,1,0,1059.55
1,0,49,0,0,0,2541.25
1,1,2,0,1,0,97.1
0,1,1,0,1,0,19.45
1,1,24,0,1,0,1338.15
0,0,53,0,0,0,3833.95
0,1,42,1,0,0,3729.75
0,0,56,0,0,1,4824.45
0,1,28,0,0,0,810.85
0,1,6,0,0,0,111.65
1,1,1,0,0,0,49.9
1,1,11,1,1,0,837.95
1,1,37,1,0,0,2839.65
0,0,56,1,1,0,5471.75
0,0,7,0,1,0,369.25
1,0,66,1,0,0,7432.05
0,0,25,0,0,0,520.1
0,0,57,0,1,1,3450.15
0,0,47,0,0,1,1016.7
0,1,8,0,1,0,330.8
0,1,12,0,0,0,381.2
0,0,58,0,0,0,2413.05
0,1,2,0,0,0,33.7
1,1,7,1,1,0,522.95
0,0,52,0,0,1,4217.8
0,0,70,0,0,1,5731.85
1,1,22,0,0,0,1054.6
1,1,46,1,1,0,4541.2
0,0,39,1,0,1,3895.35
0,0,63,0,1,1,1263.85
0,0,54,0,0,1,1092.35
0,0,11,0,0,0,226.8
0,0,71,0,0,1,5585.4
0,0,43,1,0,0,3539.25
1,0,38,0,0,0,2497.35
0,1,21,1,0,0,1857.25
1,1,1,1,1,0,69.2
0,0,19,1,0,0,1725.95
0,0,59,1,1,1,6561.25
1,1,1,0,0,0,44.15
0,0,72,1,0,1,7556.9
0,0,29,1,0,0,2830.45
0,0,36,0,0,1,1547.35
1,1,1,1,1,0,69.6
0,0,10,0,0,0,176.3
1,0,39,1,1,1,3201.55
0,1,17,1,1,0,1614.7
0,1,12,0,0,0,628.65
0,0,58,0,0,0,3478.75
0,1,57,0,1,0,3171.6
0,0,69,0,0,1,1337.5
0,0,23,0,1,0,1843.05
0,0,33,1,0,0,2684.85
1,1,3,0,1,0,127.1
0,0,8,0,0,0,153.95
0,1,34,1,1,0,3091.75
1,1,14,0,1,0,937.6
0,0,72,0,0,1,1643.25
0,0,71,0,0,1,3778.2
0,0,64,0,0,0,4688.65
0,1,53,0,0,0,3363.8
0,0,68,1,0,1,5974.3
1,1,5,1,1,0,385.0
0,1,52,1,0,0,3829.75
1,0,67,1,1,0,7040.85
0,0,68,0,0,1,1424.9
0,0,49,0,0,0,3824.2
0,0,37,0,0,1,726.1
0,1,1,0,0,0,20.0
1,1,23,1,1,0,1917.1
0,1,11,0,0,0,237.3
0,0,70,0,0,0,1341.5
0,1,40,0,0,0,2647.1
0,0,69,1,0,1,6398.05
0,0,71,0,0,1,1810.55
0,0,61,0,0,0,5264.5
0,1,26,1,0,0,2599.95
1,0,48,1,0,0,4029.95
0,0,60,0,0,1,1205.05
0,1,15,1,0,0,1108.6
0,0,69,1,0,0,7251.9
0,1,1,0,0,0,19.65
1,1,59,0,0,0,2452.7
0,0,54,1,1,0,5637.85
0,0,72,0,0,1,4549.05
0,1,9,0,0,0,150.35
0,1,2,0,1,0,90.05
0,0,66,0,0,1,1344.5
0,0,72,1,0,1,7129.45
1,1,43,1,1,0,3198.6
0,1,57,0,1,0,3094.05
1,1,1,0,1,0,40.1
1,1,32,1,0,0,2954.5
0,0,55,1,1,1,6292.7
0,1,51,0,0,0,1529.45
0,1,6,0,0,0,297.35
1,1,8,0,1,0,415.05
0,1,28,0,0,0,961.4
0,0,16,0,0,0,857.8
0,1,30,1,1,0,2974.5
0,0,12,0,1,0,743.3
1,1,60,1,1,0,6396.45
0,0,55,0,1,0,3627.3
0,1,1,0,0,0,45.35
0,0,34,0,1,1,1325.85
1,1,15,0,1,0,438.25
1,1,2,1,1,0,144.15
0,0,6,0,0,0,94.45
1,0,66,1,0,1,6981.35
0,1,3,0,0,0,60.65
0,0,72,1,1,1,6843.15
0,1,10,0,0,0,629.55
1,1,1,0,1,0,50.45
0,0,47,0,0,1,3007.25
0,0,22,0,0,1,1304.85
1,0,31,1,1,0,3066.45
0,1,39,1,0,0,3107.3
1,1,30,0,0,0,1527.5
0,1,12,0,0,0,232.4
1,1,10,1,1,0,856.65
0,0,45,0,0,1,3480.35
1,1,18,1,1,0,1742.95
0,0,70,0,1,0,4138.7
0,0,72,0,0,1,4784.45
1,1,12,1,0,0,1238.45
0,1,3,0,0,0,54.7
1,1,4,1,0,0,305.55
0,1,6,0,0,0,130.5
0,1,61,1,0,0,5895.45
0,0,42,1,0,0,4599.15
0,1,1,0,0,0,50.75
0,0,45,0,0,0,1840.75
0,1,8,0,0,0,574.5
0,1,14,0,1,0,921.4
0,1,18,0,1,0,1299.8
0,0,43,0,0,1,1188.2
0,0,27,0,0,0,1421.75
0,1,18,1,1,0,1345.75
1,1,5,0,1,0,100.4
0,1,52,1,0,0,4326.8
0,1,3,0,0,0,49.65
0,1,23,0,0,0,1081.25
1,1,17,0,0,0,409.9
0,0,20,0,0,0,393.15
0,1,31,1,0,0,2877.95
0,1,1,0,0,0,20.3
0,0,35,0,0,1,684.4
0,0,6,0,0,1,217.5
1,1,2,1,1,0,166.3
0,0,14,0,0,0,275.7
0,0,63,1,0,0,5825.5
0,1,68,1,1,0,7320.9
0,1,3,1,1,0,217.45
0,1,58,1,0,0,4807.35
1,1,19,1,1,0,1934.45
1,1,1,0,1,0,45.8
0,0,24,1,1,1,2263.45
1,1,18,1,1,0,1553.9
0,0,51,0,0,0,3966.3
0,0,45,0,0,0,3597.5
0,1,61,0,1,0,3641.5
1,1,1,0,0,0,20.2
0,0,33,0,0,0,1857.3
1,1,2,0,0,0,84.5
1,1,8,0,0,0,156.25
0,0,26,0,0,1,494.9
0,1,23,1,0,0,1778.5
1,1,1,0,0,0,44.65
1,1,2,1,1,0,196.9
0,1,13,1,0,0,1261.0
1,1,1,0,0,0,20.15
0,1,4,0,1,0,129.6
0,1,1,0,0,0,19.75
1,1,22,0,1,0,1254.7
1,1,2,0,1,0,35.85
1,1,1,0,1,0,35.9
0,1,21,1,1,0,1493.2
0,0,45,1,0,0,4525.8
0,1,12,1,1,0,1066.9
0,0,72,0,0,1,4720.0
0,0,63,0,0,1,4674.55
1,1,15,1,1,0,1308.4
0,0,43,0,1,0,3581.6
0,0,60,1,0,1,6668.35
0,1,31,0,0,0,1882.8
0,0,53,0,0,0,1007.9
0,1,67,0,1,0,3725.5
0,0,72,0,0,1,6362.35
0,1,4,0,0,0,85.5
0,0,51,0,0,0,3077.0
0,1,15,0,0,0,720.1
0,0,69,0,0,1,1436.95
0,1,4,0,0,0,220.75
0,1,1,0,0,0,19.9
0,0,55,1,0,0,5552.05
0,1,4,0,0,0,146.4
1,1,2,0,1,0,72.4
1,1,45,1,0,0,4740.0
0,1,19,0,0,0,839.65
1,1,3,0,0,0,93.7
1,1,28,1,1,0,3046.05
0,1,23,1,1,0,1868.4
1,1,1,0,1,0,20.55
0,1,25,0,1,0,1293.8
0,0,71,0,0,1,5727.15
0,1,14,1,1,0,1117.55
0,0,24,0,0,0,1242.25
0,1,56,1,1,0,5594.0
1,1,1,1,1,0,80.3
0,1,7,0,1,0,475.0
0,1,5,0,1,0,352.65
1,1,1,1,0,0,69.4
0,1,19,0,0,0,434.8
1,1,7,1,0,0,552.95
0,1,16,1,0,0,1195.75
0,0,10,0,0,0,660.05
0,0,72,0,0,1,4265.0
0,0,51,1,0,0,4905.75
0,0,67,1,0,1,7839.85
0,1,25,1,1,0,1813.1
0,1,45,0,0,0,3541.1
0,1,1,0,0,0,19.3
1,1,30,1,1,0,2555.9
0,1,11,1,1,0,1020.2
0,1,20,1,0,0,1683.7
0,0,70,1,0,1,8244.3
1,0,38,0,0,0,2354.8
1,1,1,0,1,0,24.8
1,1,3,1,1,0,293.65
0,0,64,1,0,0,6721.6
0,0,65,0,0,1,1218.65
1,1,9,1,1,0,889.9
0,0,60,0,1,0,4039.5
0,0,35,0,0,1,705.45
0,1,11,0,0,0,383.55
1,0,33,0,0,1,740.3
0,0,36,0,0,0,3003.55
0,1,3,1,0,0,244.45
0,0,31,1,0,1,3109.9
0,1,27,0,0,0,460.25
1,1,40,1,0,0,3233.85
1,1,3,0,0,0,134.5
0,0,52,0,0,1,1982.1
0,1,21,1,1,0,1747.2
0,1,24,0,0,0,1559.45
0,0,67,1,0,0,5798.3
0,1,10,0,0,0,568.2
0,1,8,1,0,0,553.4
0,1,6,0,0,0,110.15
1,1,21,1,1,0,2119.5
0,0,65,0,0,1,1292.6
0,0,72,1,0,1,6130.85
0,0,66,1,0,1,5930.05
0,0,66,0,0,1,6075.9
0,0,47,1,1,0,4889.3
0,1,4,0,0,0,83.75
0,0,21,0,0,1,397.0
0,1,25,1,1,0,1797.75
1,1,24,1,0,0,2282.55
0,0,72,0,0,1,1859.2
0,1,36,1,0,0,3565.65
0,1,49,0,1,0,1838.15
1,1,1,0,0,0,19.6
0,1,18,0,1,0,1611.15
0,1,15,1,0,0,1151.55
1,1,8,1,1,0,632.95
0,1,8,1,0,0,659.45
0,0,54,0,0,0,3529.95
0,0,42,0,0,0,2386.85
0,0,13,0,0,1,332.5
0,0,66,0,0,1,1683.6
0,0,63,1,0,0,4965.1
0,0,71,0,0,1,5708.2
0,1,15,0,0,0,330.8
1,1,1,1,1,0,69.95
0,1,10,0,1,0,222.65
0,1,2,0,0,0,39.8
0,0,15,0,0,1,369.1
0,0,53,1,1,0,5835.5
1,1,14,0,1,0,712.75
0,0,35,0,0,0,708.8
1,1,15,1,1,0,1217.25
0,1,43,1,1,0,3838.75
0,0,72,1,1,1,8425.15
0,1,55,1,1,0,6382.55
0,0,66,0,0,0,4738.85
1,1,23,1,1,0,2293.6
0,1,40,0,0,0,2379.1
1,1,42,1,1,0,4138.05
1,1,15,1,0,0,1147.45
0,0,22,0,0,0,422.5
0,1,56,1,0,0,4275.75
0,0,72,1,0,1,7748.75
0,0,62,0,0,1,1424.6
0,0,71,1,0,1,8016.6
0,1,39,0,0,0,2341.5
0,0,50,1,1,0,5231.3
0,0,55,1,0,0,4589.85
1,0,40,0,1,0,1716.45
0,1,6,1,1,0,487.05
0,0,72,0,0,1,4888.2
0,0,69,0,0,1,4055.5
0,1,1,1,0,0,71.1
0,0,63,1,0,1,6991.9
1,1,1,1,0,0,71.35
0,0,66,0,0,0,1699.15
0,0,63,0,0,1,1245.6
0,1,12,0,1,0,306.05
0,0,62,0,0,1,2345.55
0,1,1,0,0,0,20.2
0,1,10,0,0,0,563.5
0,0,49,0,0,1,4060.9
0,0,22,0,0,0,1031.4
0,0,62,0,0,0,3425.35
1,1,1,1,1,0,70.55
1,1,6,0,0,0,146.3
0,1,54,1,1,0,4931.8
1,1,1,1,1,0,79.65
1,1,9,1,1,0,762.5
0,1,33,1,0,0,3465.05
0,0,64,0,0,1,5632.55
1,1,1,1,1,0,69.65
1,1,27,1,1,0,2287.25
1,1,16,1,1,0,1483.25
0,1,1,0,1,0,49.85
0,1,65,1,0,0,6496.15
0,0,71,1,0,0,7181.25
1,1,10,1,1,0,799.65
1,1,13,0,1,0,446.1
0,0,24,0,0,1,490.65
0,0,67,0,0,1,2545.7
0,1,14,0,0,0,419.7
0,1,24,0,0,0,828.2
0,0,70,1,0,1,7737.55
1,1,1,0,0,0,20.3
0,0,9,0,0,0,183.15
0,0,10,0,0,0,225.85
1,0,65,1,1,0,5769.6
1,1,1,0,1,0,45.1
0,0,30,0,0,0,2427.1
0,1,13,0,0,0,659.35
1,1,4,1,1,0,265.35
0,0,11,0,0,0,211.95
0,0,62,1,0,1,6891.4
1,1,2,1,1,0,181.1
0,1,9,1,1,0,811.65
0,0,71,1,0,1,7413.55
0,0,58,1,0,0,5681.1
0,0,72,0,0,1,1777.6
0,1,10,0,0,0,428.7
0,1,19,0,1,0,1093.4
0,0,59,0,0,0,4541.9
0,1,54,0,0,0,3883.3
1,1,4,1,1,0,396.1
0,0,42,0,1,1,1108.2
0,0,48,1,0,1,5443.65
0,1,43,0,1,0,2737.05
0,0,68,0,0,1,6132.7
0,1,12,1,1,0,1001.2
0,0,38,0,0,1,2193.2
0,1,14,1,1,0,1013.35
0,0,72,1,0,1,7565.35
0,1,11,0,1,0,565.35
0,0,17,0,0,0,946.95
0,1,10,0,0,0,449.3
1,1,4,1,0,0,305.55
1,1,39,1,1,0,4284.8
1,1,23,1,1,0,2483.5
0,1,9,1,1,0,906.85
0,1,4,1,0,0,284.9
0,1,36,1,0,0,3684.95
0,0,6,0,0,0,255.6
0,0,72,0,0,1,6065.3
1,1,7,1,0,0,604.7
0,0,56,0,0,1,1090.1
0,1,6,1,0,0,514.6
0,0,49,1,0,0,5166.2
0,1,15,0,0,0,311.6
0,0,23,0,0,1,451.55
0,0,54,0,1,1,4299.95
0,0,71,0,0,1,5924.4
0,1,34,0,1,0,1734.2
0,0,42,0,1,1,1014.25
0,0,8,0,0,1,125.0
0,1,39,1,0,0,2730.85
1,1,1,1,1,0,93.85
0,1,2,0,0,0,51.6
0,0,50,1,1,0,5347.95
0,0,72,1,0,1,6869.7
1,1,24,1,0,0,1747.85
0,1,11,0,1,0,425.1
0,1,7,0,1,0,458.1
0,1,7,1,1,0,701.3
0,0,59,0,0,1,1286.0
0,0,66,0,0,1,3708.4
0,0,72,0,0,1,1679.25
0,0,33,1,1,0,3055.5
1,0,66,0,0,1,5265.1
0,1,3,0,1,0,82.15
1,1,11,1,0,0,1105.4
0,0,69,0,0,1,3952.65
0,0,24,0,0,1,452.55
0,0,31,0,0,1,689.35
0,0,70,0,0,1,6859.05
1,1,46,1,1,0,4154.8
0,1,1,0,0,0,44.55
0,0,68,0,0,1,4109.0
1,1,28,1,1,0,2625.55
1,1,12,0,0,0,593.75
1,1,2,1,1,0,159.45
0,0,62,0,0,0,4487.3
1,1,6,1,1,0,438.0
0,0,4,0,0,0,79.05
0,1,53,1,1,0,4921.2
0,1,32,1,1,0,2897.95
0,0,41,0,1,0,2075.1
0,0,52,0,0,0,1022.95
0,0,24,0,0,0,533.5
0,0,72,0,0,1,6688.95
0,1,14,0,0,0,1137.05
1,0,67,1,0,0,7804.15
0,0,21,0,0,0,1714.95
0,0,71,0,1,1,6126.1
0,1,25,0,1,0,1404.65
0,1,1,0,0,0,20.25
0,1,23,0,0,0,470.6
0,0,72,0,0,1,4732.35
0,1,12,0,1,0,571.15
1,0,22,0,0,0,903.6
0,0,70,0,0,1,5498.2
0,0,72,1,0,1,8306.05
0,0,70,0,0,1,2006.95
0,0,16,0,0,1,916.15
0,1,22,1,0,0,1706.45
0,1,5,1,0,0,434.5
0,0,69,1,0,0,7493.05
0,0,42,0,0,1,833.55
0,0,42,1,1,1,4303.65
0,1,5,0,0,0,266.95
0,0,72,0,0,1,6058.95
0,0,39,0,0,1,1004.35
0,0,21,0,1,0,1258.35
0,1,35,0,0,0,2130.45
0,0,35,0,0,1,2490.15
0,1,12,1,0,0,828.05
0,1,27,0,0,0,1652.95
0,0,72,0,0,1,1738.9
0,0,58,0,1,0,2540.1
1,1,10,1,1,0,793.55
0,0,64,1,0,0,5692.65
0,0,71,0,0,1,1500.95
0,1,10,0,1,0,498.25
1,1,4,0,0,0,196.95
0,0,71,1,0,0,5552.5
0,0,66,0,1,1,3996.8
0,0,69,0,0,1,1399.35
0,0,43,0,0,1,1110.05
0,0,72,0,0,1,1871.85
0,0,61,0,0,0,1336.35
0,1,7,0,0,0,322.5
0,0,70,0,0,1,2692.75
0,1,5,1,1,0,392.5
1,1,16,1,1,0,1581.2
0,1,17,0,0,0,385.55
0,0,51,0,0,0,997.75
0,1,5,0,0,0,287.85
1,1,14,0,0,0,941.0
1,1,3,1,1,0,237.75
0,0,64,0,0,0,3399.85
0,1,7,0,0,0,246.6
1,1,1,0,0,0,25.2
0,0,60,1,0,1,6925.9
0,1,1,0,0,0,20.45
1,1,2,0,0,0,47.5
0,1,20,0,0,0,1370.35
0,0,72,1,1,1,8425.3
0,0,72,1,0,1,7658.3
0,1,4,1,1,0,356.65
0,1,1,0,0,0,21.05
1,0,33,1,1,0,3361.05
